السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2026,1,الرياض,الرياض,النسيم الشرقي,محل,تجاري,739,0,0
2026,1,الرياض,وادي الدواسر,اللدام الجنوبي,محل,تجاري,14,0,0
2026,1,الرياض,الجبيلة,الواحة,محل,تجاري,10,0,0
2026,1,الرياض,المجمعة,المطار,دور,سكني,14,18454.54,102.92
2026,1,الرياض,الرياض,البديعة,استديو,سكني,8,12206.33,311.86
2026,1,الرياض,الرياض,الوسام,شقة,سكني,1,39600,330
2026,1,الرياض,المزاحمية,الأندلس,معرض تجاري,تجاري,1,0,0
2026,1,الرياض,القويعية,1029 مخطط رقم,دور,سكني,7,16683.33,57.77
2026,1,الرياض,الخرج,مشرف,دوبلاكس,سكني,1,16000,80
2026,1,الرياض,عصماء,عصماء,محل,تجاري,1,0,0
2026,1,الرياض,الرياض,الندى,معرض تجاري,تجاري,8,0,0
2026,1,الرياض,الرياض,الجرادية,دور,سكني,43,17941.66,147.38
2026,1,الرياض,الرياض,الملز,معرض تجاري,تجاري,103,0,0
2026,1,الرياض,وادي الدواسر,آل عويمر,شقة,سكني,13,17418.18,114.9
2026,1,الرياض,ضرما,المنتزة,دور,سكني,1,35000,175.87
2026,1,الرياض,الرياض,النموذجية,دوبلاكس,سكني,1,75000,340.9
2026,1,الرياض,الأفلاج,اليمامة,شقة,سكني,1,18000,90
2026,1,الرياض,محطات بنزين الغامدي,محطات بنزين الغامدي,محل,تجاري,1,0,0
2026,1,الرياض,الرياض,الديرة,مكتب,تجاري,122,0,0
2026,1,الرياض,ثادق,الجنادرية,دور,سكني,1,17000,56.66
2026,1,الرياض,الرياض,الوسام,محل,تجاري,3,0,0
2026,1,الرياض,حوطه سدير,الشفاء,شقة,سكني,17,11670.62,101.95
2026,1,الرياض,الرياض,إشبيلية,محل,تجاري,237,0,0
2026,1,الرياض,رماح,الورود,شقة,سكني,16,16716.66,93.3
2026,1,الرياض,المجمعة,البصيرة,محل,تجاري,3,0,0
2026,1,الرياض,الرياض,أم سليم,شقة,سكني,720,17291.9,194.35
2026,1,الرياض,ضرما,البديع الغربي,فيلا,سكني,4,18500,49.94
2026,1,الرياض,الرياض,ظهرة البديعة,دوبلاكس,سكني,1,36000,120
2026,1,الرياض,الرياض,لبن,فيلا,سكني,20,69739.33,271.21
2026,1,الرياض,الدوادمي,القادسية,محل,تجاري,1,0,0
2026,1,الرياض,المزاحمية,الصناعية,محل,تجاري,8,0,0
2026,1,الرياض,الرياض,الصحافة,دور,سكني,132,60758.33,261.56
2026,1,الرياض,الرياض,إشبيلية,مكتب,تجاري,156,0,0
2026,1,الرياض,القويعية - الرويضة,الخليج,فيلا,سكني,2,11000,44.58
2026,1,الرياض,رماح,المروج,فيلا,سكني,1,8000,18.18
2026,1,الرياض,الحريق - الحريق,البلدية,شقة,سكني,6,15666.66,92.32
2026,1,الرياض,القويعية - الرويضة,مخطط رقم 621,دور,سكني,1,18000,90
2026,1,الرياض,الرياض,ظهرة لبن,دور,سكني,264,42982.71,188.34
2026,1,الرياض,الرياض,الرحمانية,شقة,سكني,182,46034.15,390.66
2026,1,الرياض,ضرما,البديع الشرقى,محل,تجاري,8,0,0
2026,1,الرياض,الدوادمي,الخالدية,مكتب,تجاري,1,0,0
2026,1,الرياض,منيفه جلوي,منيفه جلوي,دور,سكني,1,12000,60
2026,1,الرياض,الهدار,الإزدهار,محل,تجاري,1,0,0
2026,1,الرياض,الخرج,العيون,استديو,سكني,5,20400,350.66
2026,1,الرياض,القويعية - الرويضة,السليمانية,شقة,سكني,12,10111.11,67.05
2026,1,الرياض,الرياض,الحزم,فيلا,سكني,62,40715.37,147.64
2026,1,الرياض,وادي الدواسر,التقنية,فيلا,سكني,1,15000,30
2026,1,الرياض,الشاهريه,الشاهريه,شقة,سكني,3,18000,94.91
2026,1,الرياض,الخرج,العالية,استديو,سكني,6,14750,114.16
2026,1,الرياض,الرمحيه,الرمحيه,شقة,سكني,1,24000,120
2026,1,الرياض,الجبيلة,الواحة,استديو,سكني,6,16700,390
2026,1,الرياض,الرياض,العود,دور,سكني,38,16922.58,122.39
2026,1,الرياض,الزلفي,الصديق,دور,سكني,7,10916.66,77.96
2026,1,الرياض,الدوادمي,القدس,مكتب,تجاري,1,0,0
2026,1,الرياض,الرياض,المدينة الصناعية الجديدة,استديو,سكني,3,13000,333.33
2026,1,الرياض,الأرطاوية,سلطانة,دوبلاكس,سكني,1,14000,70
2026,1,الرياض,الدوادمي - المستجده,المستجده,دور,سكني,1,12000,30
2026,1,الرياض,المجمعة,الفيحاء,دور,سكني,4,8750,62.73
2026,1,الرياض,الرياض,العاصمة,دوبلاكس,سكني,3,155000,672.92
2026,1,الرياض,القاعيه,القاعيه,شقة,سكني,2,18000,120
2026,1,الرياض,حوطه بنى تميم,زياد,شقة,سكني,6,18583.33,133.59
2026,1,الرياض,المجمعة,اليرموك,دور,سكني,23,15980,69.18
2026,1,الرياض,الرياض,المونسية,محل,تجاري,419,0,0
2026,1,الرياض,الغاط,النخيل,دور,سكني,1,9000,30
2026,1,الرياض,بلثقاء,بلثقاء,شقة,سكني,1,18000,60
2026,1,الرياض,الدلم,الفيصلية,شقة,سكني,4,20000,173.67
2026,1,الرياض,الدوادمي,الواحة,دور,سكني,3,17500,72.39
2026,1,الرياض,الأرطاوية,النخيل,دور,سكني,1,9600,89.71
2026,1,الرياض,محطة فيول واي,محطة فيول واي,محل,تجاري,4,0,0
2026,1,الرياض,الرين,الملك فيصل,دور,سكني,9,9000,33.42
2026,1,الرياض,الدوادمي,الملك فهد,فيلا,سكني,1,17400,43.5
2026,1,الرياض,الخرج,اليمامة,دور,سكني,7,14314.28,73.23
2026,1,الرياض,الرياض,سدرة,شقة,سكني,7,38280,370.97
2026,1,الرياض,القويعية,مخطط رقم 995,دوبلاكس,سكني,1,15000,42.85
2026,1,الرياض,الخرج,اليرموك,دوبلاكس,سكني,2,24000,96
2026,1,الرياض,الرياض,الوزارات,فيلا,سكني,6,76000,210.06
2026,1,الرياض,القويعية,أبو سليم,محل,تجاري,8,0,0
2026,1,الرياض,حوطه بنى تميم,الورود,دور,سكني,3,16000,80.55
2026,1,الرياض,الرياض,النموذجية,شقة,سكني,277,34031.26,321.83
2026,1,الرياض,الداره,الداره,شقة,سكني,1,18000,100
2026,1,الرياض,القويعية,الخليج,دور,سكني,12,15200,52.11
2026,1,الرياض,المزاحمية,طويق,دوبلاكس,سكني,1,30000,153.84
2026,1,الرياض,عشيرة سدير,عشيرة سدير,محل,تجاري,9,0,0
2026,1,الرياض,شقراء,الروضة,استديو,سكني,7,12000,200
2026,1,الرياض,الأرطاوية,النخيل,شقة,سكني,7,16057.14,94.34
2026,1,الرياض,الكواكب,الكواكب,شقة,سكني,1,6000,60
2026,1,الرياض,الرياض,الخزامى,محل,تجاري,2,0,0
2026,1,الرياض,الحصاة - الجدعاء,الجدعاء,شقة,سكني,1,18000,60
2026,1,الرياض,الرياض,عليشة,مكتب,تجاري,1,0,0
2026,1,الرياض,حريملاء,حي ج14,محل,تجاري,3,0,0
2026,1,الرياض,الأرطاوية,سلطانة,محل,تجاري,11,0,0
2026,1,الرياض,عفيف - ابو عشره,ابو عشره,شقة,سكني,1,5000,41.66
2026,1,الرياض,البديع,البديع الجنوبي,شقة,سكني,2,18000,120
2026,1,الرياض,الرياض,الشهداء/الدرعية,دور,سكني,1,24000,101.05
2026,1,الرياض,الرياض,إشبيلية,استديو,سكني,118,22562.03,540.56
2026,1,الرياض,الجمش,مخطط رقم 120,محل,تجاري,1,0,0
2026,1,الرياض,مزارع البطين ومزرعه دواجن,قصور ال مقبل,دور,سكني,3,19000,140.36
2026,1,الرياض,ابو ركب,ابو ركب,محل,تجاري,1,0,0
2026,1,الرياض,المجمعة,البصيرة,فيلا,سكني,2,50000,60.6
2026,1,الرياض,الرياض,أم الحمام الغربي,فيلا,سكني,24,76078.94,356.01
2026,1,الرياض,رماح,مخطط 144,شقة,سكني,3,15966.66,141.44
2026,1,الرياض,الأحمر,مخطط رقم 946,شقة,سكني,1,18000,90
2026,1,الرياض,ضرما,الريان,شقة,سكني,53,30729.16,220.32
2026,1,الرياض,جلاجل,الملك فهد,شقة,سكني,4,11250,187.5
2026,1,الرياض,الرياض,غرناطة,دوبلاكس,سكني,10,125428.57,590.95
2026,1,الرياض,الرياض,المروة,دوبلاكس,سكني,1,25000,166.66
2026,1,الرياض,الرياض,الرائد,دور,سكني,23,54794.11,249.79
2026,1,الرياض,الرياض,المنصورية,فيلا,سكني,1,50000,200
2026,1,الرياض,شقراء,قرطبة,شقة,سكني,29,12474.21,117.7
2026,1,الرياض,الرياض,الديرة,دور,سكني,14,24427.27,137.29
2026,1,الرياض,الرياض,النخيل,شقة,سكني,710,56566.44,468.65
2026,1,الرياض,الرياض,وادي لبن - طويق,شقة,سكني,22,22727.77,225.31
2026,1,الرياض,الرياض,ظهرة لبن,مكتب,تجاري,143,0,0
2026,1,الرياض,القويعية,أبو سليم,فيلا,سكني,1,24000,38.96
2026,1,الرياض,الدلم,الوادي,محل,تجاري,23,0,0
2026,1,الرياض,حريملاء,الحزم,دور,سكني,16,15272.72,68.58
2026,1,الرياض,الأحمر,ال وقيان,شقة,سكني,1,18000,150
2026,1,الرياض,الرياض,الشفاء,معرض تجاري,تجاري,58,0,0
2026,1,الرياض,الدوادمي,السنبلة,دوبلاكس,سكني,6,11800,48.1
2026,1,الرياض,ثادق,مخطط الاراض البيضاء2,دور,سكني,1,12500,73.52
2026,1,الرياض,الرياض,القري,شقة,سكني,3,19666.66,250.41
2026,1,الرياض,حوطه سدير,الربعة,محل,تجاري,8,0,0
2026,1,الرياض,الرياض,البديعة,دور,سكني,74,26189.47,160.3
2026,1,الرياض,ام ارطاء,ام ارطاء,شقة,سكني,1,18000,60
2026,1,الرياض,عروى,مخطط 908,محل,تجاري,1,0,0
2026,1,الرياض,عفيف,النخيل,شقة,سكني,18,12511.76,88.39
2026,1,الرياض,الرياض,صياح,فيلا,سكني,1,25000,138.88
2026,1,الرياض,المجمعة,الملك سلمان,شقة,سكني,122,12187.5,129.59
2026,1,الرياض,الغاط,الربيع,شقة,سكني,7,12666.66,93
2026,1,الرياض,الرياض,أم الحمام الشرقي,شقة,سكني,636,22605.79,256.86
2026,1,الرياض,الرياض,الحمراء,استديو,سكني,69,21766.53,442.33
2026,1,الرياض,الرياض,الحائر,محل,تجاري,31,0,0
2026,1,الرياض,الخرج,السهباء,فيلا,سكني,1,12000,26.66
2026,1,الرياض,عفيف,الدانة,فيلا,سكني,1,18000,48.64
2026,1,الرياض,الأرطاوية,المصيف,معرض تجاري,تجاري,1,0,0
2026,1,الرياض,الدلم,السلام,معرض تجاري,تجاري,3,0,0
2026,1,الرياض,الحريق - الحريق,نعام,شقة,سكني,1,17000,113.33
2026,1,الرياض,الرياض,إشبيلية,فيلا,سكني,143,164000.93,415.63
2026,1,الرياض,عفيف,الروضة,فيلا,سكني,3,10933.33,36.04
2026,1,الرياض,الرياض,النموذجية,دور,سكني,7,50400,376.73
2026,1,الرياض,السناريه,السناريه,دور,سكني,1,5000,20
2026,1,الرياض,القويعية,1077 مخطط رقم,محل,تجاري,1,0,0
2026,1,الرياض,المزاحمية,الهدا,دور,سكني,16,24571.14,107.93
2026,1,الرياض,مزارع القرنه الجنوبيه,مزارع القرنه الجنوبيه,محل,تجاري,2,0,0
2026,1,الرياض,الخرج,الرفاع,شقة,سكني,5,13599.6,106.59
2026,1,الرياض,الدوادمي,الخليج,فيلا,سكني,1,10000,66.66
2026,1,الرياض,الدوادمي,الريان,شقة,سكني,151,14211.56,94.94
2026,1,الرياض,ثادق,الخالدية,معرض تجاري,تجاري,1,0,0
2026,1,الرياض,الهدار,الهلالي,شقة,سكني,3,10000,55.83
2026,1,الرياض,الرياض,الملك فهد,استديو,سكني,31,26554.93,449.4
2026,1,الرياض,الرياض,الندى,فيلا,سكني,37,99505.53,380.63
2026,1,الرياض,وادي الدواسر,التقنية,استديو,سكني,1,12000,400
2026,1,الرياض,الرياض,الحائر,دور,سكني,45,20400.73,73.68
2026,1,الرياض,القصب,العزيزية,محل,تجاري,2,0,0
2026,1,الرياض,الدوادمي - البجادية,التضامن,شقة,سكني,3,12000,95
2026,1,الرياض,الجلة,مخطط رقم 0832,شقة,سكني,5,14120,118
2026,1,الرياض,عفيف,الروضة,دور,سكني,10,11333.33,54.09
2026,1,الرياض,مشرفة المردمة,مشرفة المردمة,شقة,سكني,1,18000,60
2026,1,الرياض,حوطه بنى تميم,الورود,شقة,سكني,17,10918.07,91.07
2026,1,الرياض,الفويلق,الفويلق,شقة,سكني,2,14520,79.04
2026,1,الرياض,حوطه بنى تميم,المحمدية,استديو,سكني,3,9366.66,99.25
2026,1,الرياض,الدلم,بدر,محل,تجاري,4,0,0
2026,1,الرياض,شقراء,الرحبة,دور,سكني,21,15511.76,96.57
2026,1,الرياض,ارطاوى الحماميد,ارطاوى الحماميد,شقة,سكني,1,18000,180
2026,1,الرياض,الخرج,العالية,معرض تجاري,تجاري,2,0,0
2026,1,الرياض,عنان,عنان,محل,تجاري,2,0,0
2026,1,الرياض,المصارير,المصارير,شقة,سكني,6,16000,81.21
2026,1,الرياض,الدوادمي,الديرة,فيلا,سكني,1,19000,95
2026,1,الرياض,محطة مبارك ال نادر,محطة مبارك ال نادر,محل,تجاري,1,0,0
2026,1,الرياض,المجمعة,اليرموك,محل,تجاري,24,0,0
2026,1,الرياض,الرياض,المعذر الشمالي,شقة,سكني,160,42120.77,398.16
2026,1,الرياض,الخرج,العيون,دور,سكني,13,25781.81,107.98
2026,1,الرياض,حوطه بنى تميم,نتيقة,دور,سكني,1,10000,100
2026,1,الرياض,الرياض,جرير,استديو,سكني,49,19547.58,518.21
2026,1,الرياض,الخرج,البدع,شقة,سكني,28,15063.63,107.93
2026,1,الرياض,الزلفي,علقة,محل,تجاري,1,0,0
2026,1,الرياض,الغاط,الربيع,فيلا,سكني,1,16000,27.82
2026,1,الرياض,القعره,القعره,دور,سكني,1,18000,120
2026,1,الرياض,نفى,العزيزية,شقة,سكني,4,16500,129.33
2026,1,الرياض,الرياض,ظهرة البديعة,فيلا,سكني,32,50659.09,144.48
2026,1,الرياض,فيصلية الشغار,فيصلية الشغار,شقة,سكني,1,6000,61.43
2026,1,الرياض,الغاط,الربيع,دور,سكني,1,14400,72
2026,1,الرياض,الخرج,الملقا,دور,سكني,14,26642.85,118.98
2026,1,الرياض,الرياض,ديراب,فيلا,سكني,20,42070.58,163.26
2026,1,الرياض,وادي الدواسر,آل ناهش,شقة,سكني,6,17200,131.71
2026,1,الرياض,حريملاء,حي ج2,فيلا,سكني,1,8000,62.4
2026,1,الرياض,الأرطاوية,المصيف,شقة,سكني,24,13520,85.86
2026,1,الرياض,حوطه بنى تميم,المنار,محل,تجاري,1,0,0
2026,1,الرياض,الخرج,الضبيعة,شقة,سكني,8,15500,133.83
2026,1,الرياض,الرياض,المحمدية,دوبلاكس,سكني,5,107000,603.2
2026,1,الرياض,الدوادمي,الدرع,استديو,سكني,1,8000,400
2026,1,الرياض,ذعيفان,ذعيفان,شقة,سكني,1,18000,100
2026,1,الرياض,الفواره,الفواره,شقة,سكني,2,18000,77.36
2026,1,الرياض,الرياض,الفاخرية,دور,سكني,32,31269.56,189.52
2026,1,الرياض,عفيف,غرناطة,دور,سكني,38,10620.5,34.99
2026,1,الرياض,الدوادمي,مصدة,شقة,سكني,2,17250,88.42
2026,1,الرياض,الزلفي,العزيزية,معرض تجاري,تجاري,16,0,0
2026,1,الرياض,القويعية - الرويضة,النزهة,شقة,سكني,4,12200,82
2026,1,الرياض,الرياض,الملك سلمان,محل,تجاري,74,0,0
2026,1,الرياض,حلبان,الزهور,دور,سكني,1,7000,35
2026,1,الرياض,عفيف,الحزم,دوبلاكس,سكني,1,10800,46.95
2026,1,الرياض,المجمعة,اليرموك,شقة,سكني,100,10390.19,101.86
2026,1,الرياض,التسرير,التسرير,شقة,سكني,1,12000,60
2026,1,الرياض,كويكب,كويكب,شقة,سكني,1,10000,100
2026,1,الرياض,بخيته,بخيته,شقة,سكني,1,18000,100
2026,1,الرياض,الرياض,الملك عبدالعزيز,مكتب,تجاري,158,0,0
2026,1,الرياض,حوطه سدير,بدر,دور,سكني,24,15815.78,100.53
2026,1,الرياض,الرياض,المربع,مكتب,تجاري,199,0,0
2026,1,الرياض,الرياض,مغرزات,دوبلاكس,سكني,20,58466.66,288.3
2026,1,الرياض,حوطه بنى تميم,الحلة,شقة,سكني,42,10248,81.07
2026,1,الرياض,المجمعة - مصده,مصده,شقة,سكني,11,11709.09,82.12
2026,1,الرياض,الرياض,الرمال,دوبلاكس,سكني,21,41137.5,183.85
2026,1,الرياض,المجمعة,الملك عبدالعزيز,فيلا,سكني,3,23500,63.82
2026,1,الرياض,الرياض,الطريف,محل,تجاري,1,0,0
2026,1,الرياض,مرات,الحزم,شقة,سكني,1,6000,50
2026,1,الرياض,الرياض,العليا,دوبلاكس,سكني,18,104805.29,502.33
2026,1,الرياض,النهتية الجديدة,مخطط آل سلطان,دور,سكني,1,30000,234.15
2026,1,الرياض,المزاحمية,الحزيمية,استديو,سكني,4,17525,701
2026,1,الرياض,الدلم,الديرة,دور,سكني,7,23142.85,68.35
2026,1,الرياض,مرات,العزيزية,دور,سكني,5,9525,39.7
2026,1,الرياض,المجمعة,المرقب,معرض تجاري,تجاري,1,0,0
2026,1,الرياض,الأفلاج,الملك فهد,شقة,سكني,104,10636.1,65.95
2026,1,الرياض,الجمش,مخطط رقم 242,شقة,سكني,1,8000,53.33
2026,1,الرياض,الرياض,أحد,معرض تجاري,تجاري,1,0,0
2026,1,الرياض,الجبيلة,العين,شقة,سكني,27,25100,150.33
2026,1,الرياض,رماح,الخزامى,دور,سكني,8,21375,71.25
2026,1,الرياض,الارطاوي,الارطاوي,دور,سكني,2,13000,55
2026,1,الرياض,مرات,الروابي,شقة,سكني,4,11129.5,96.91
2026,1,الرياض,المجمعة - تمير,الملك عبدالله,مكتب,تجاري,1,0,0
2026,1,الرياض,المزاحمية,غرناطة,دور,سكني,25,21821.05,98.84
2026,1,الرياض,المجمعة,الجامعيين,محل,تجاري,29,0,0
2026,1,الرياض,الرياض,الزهرة,دور,سكني,266,28685.48,128.63
2026,1,الرياض,أشيقر,مخطط رقم 126,شقة,سكني,1,15000,150
2026,1,الرياض,الرياض,بدر,فيلا,سكني,207,40991.91,141.92
2026,1,الرياض,المجمعة,الملك فهد,فيلا,سكني,1,30000,75
2026,1,الرياض,مرات,الدار البيضاء,شقة,سكني,1,6000,45.4
2026,1,الرياض,المدرع,المدرع,شقة,سكني,1,18000,180
2026,1,الرياض,ضرما,البديع الغربي,دور,سكني,12,19650,66.05
2026,1,الرياض,الرياض,الفاخرية,دوبلاكس,سكني,1,14000,109.13
2026,1,الرياض,الرياض,اليرموك,شقة,سكني,4327,29546.17,277.37
2026,1,الرياض,السر,مخطط 144,شقة,سكني,3,11266.66,91.53
2026,1,الرياض,نفى,النهضة,محل,تجاري,5,0,0
2026,1,الرياض,سويدان,سويدان,شقة,سكني,4,15666.66,88.88
2026,1,الرياض,الخرج,مشرف,فيلا,سكني,18,29318.18,81.05
2026,1,الرياض,الرياض,الشرفية,معرض تجاري,تجاري,3,0,0
2026,1,الرياض,الرياض,الجنادرية,مكتب,تجاري,9,0,0
2026,1,الرياض,الرياض,النخيل,دور,سكني,20,84277.77,559.08
2026,1,الرياض,وادي الدواسر,صناعية الشرافا,شقة,سكني,4,18000,125.98
2026,1,الرياض,روضه سدير,المنار,محل,تجاري,1,0,0
2026,1,الرياض,الزلفي,الخليج,شقة,سكني,5,12200,103.04
2026,1,الرياض,شقراء,الوشم,محل,تجاري,6,0,0
2026,1,الرياض,الخرج,غياضة,محل,تجاري,18,0,0
2026,1,الرياض,حوطه سدير,بدر,فيلا,سكني,1,16000,63.11
2026,1,الرياض,شقراء,الشفاء - القارة,محل,تجاري,36,0,0
2026,1,الرياض,الرياض,الجرادية,محل,تجاري,124,0,0
2026,1,الرياض,الحزم والبطينه,الحزم والبطينه,محل,تجاري,5,0,0
2026,1,الرياض,الرياض,الملز,فيلا,سكني,58,57216,138.04
2026,1,الرياض,الرياض,الشميسي,استديو,سكني,38,8420.68,262.6
2026,1,الرياض,الحريق - الحريق,السبيعى,شقة,سكني,3,15533.33,103.55
2026,1,الرياض,الرياض,منفوحة الجديدة,شقة,سكني,1918,13996.72,180.06
2026,1,الرياض,الرياض,ضاحية نمار,استديو,سكني,4,12000,366.66
2026,1,الرياض,آل بريك,حي أم سليم,شقة,سكني,1,18000,90
2026,1,الرياض,الحريق - الحريق,القبالي,محل,تجاري,3,0,0
2026,1,الرياض,الزلفي,الفاروق,فيلا,سكني,1,24000,40
2026,1,الرياض,الجافوره,الجافوره,شقة,سكني,1,18000,150
2026,1,الرياض,الأحمر,ال هشام,شقة,سكني,1,12000,66.66
2026,1,الرياض,القويعية,الخليج,شقة,سكني,48,11958.53,80.46
2026,1,الرياض,حريملاء,حي ج5,شقة,سكني,2,12500,98.33
2026,1,الرياض,الجمش - الشفاء,الشفاء,شقة,سكني,2,17500,175
2026,1,الرياض,الخرج,الملقا,دوبلاكس,سكني,2,40000,154.39
2026,1,الرياض,الرياض,السليمانية,مكتب,تجاري,304,0,0
2026,1,الرياض,الرياض,البشائر,دور,سكني,1,48000,272.72
2026,1,الرياض,ساجر,الرفيعة,شقة,سكني,1,6000,30
2026,1,الرياض,الرياض,جبرة,شقة,سكني,284,15429.4,186.8
2026,1,الرياض,الخرج,العقيق,شقة,سكني,3,15600,114.16
2026,1,الرياض,وادي الدواسر,آل حميضان,شقة,سكني,3,17000,101.66
2026,1,الرياض,الأفلاج,النخيل,دور,سكني,3,21333.33,70
2026,1,الرياض,الزلفي,الربوة,شقة,سكني,26,11455,112.7
2026,1,الرياض,الرياض,الوسيطاء,استديو,سكني,2,16850,720.95
2026,1,الرياض,دراويش,دراويش,شقة,سكني,1,18000,100
2026,1,الرياض,الزلفي,بدر,شقة,سكني,1,14400,112.32
2026,1,الرياض,الزلفي,الروضة,دور,سكني,1,18000,128.57
2026,1,الرياض,الرياض,الخالدية/الدرعية,شقة,سكني,145,22853.18,225.45
2026,1,الرياض,الرياض,عريض,فيلا,سكني,6,46200,129.36
2026,1,الرياض,نفى,الشمالي,شقة,سكني,4,16875,100.72
2026,1,الرياض,الرياض,الدريهمية,مكتب,تجاري,455,0,0
2026,1,الرياض,الرياض,الوسيطاء,محل,تجاري,41,0,0
2026,1,الرياض,الرياض,طويق,فيلا,سكني,265,45419.84,148.48
2026,1,الرياض,الرياض,الياسمين,شقة,سكني,1966,48643.45,390.17
2026,1,الرياض,ضرما,الخالدية,شقة,سكني,11,13566.66,92.55
2026,1,الرياض,حي الشفاوي,حي الشفاوي,شقة,سكني,1,18000,90
2026,1,الرياض,الرياض,الشفاء,فيلا,سكني,48,43424.24,134.94
2026,1,الرياض,الهدار,الإزدهار,شقة,سكني,2,16000,147.5
2026,1,الرياض,الدوادمي,بدر,شقة,سكني,68,12029.2,80.55
2026,1,الرياض,الخرج,الضبيعة,محل,تجاري,2,0,0
2026,1,الرياض,الرياض,الرمال,مكتب,تجاري,71,0,0
2026,1,الرياض,الدلم,الصناعية,محل,تجاري,21,0,0
2026,1,الرياض,الرياض,غبيرا,دور,سكني,44,19043.64,147.76
2026,1,الرياض,الرياض,النهضة,محل,تجاري,367,0,0
2026,1,الرياض,الخرج,العالية,دوبلاكس,سكني,1,17000,85
2026,1,الرياض,الحريق - الحريق,الركية,محل,تجاري,2,0,0
2026,1,الرياض,الرياض,الروابي,دور,سكني,161,42163.63,215.2
2026,1,الرياض,السليل,الديرة,محل,تجاري,33,0,0
2026,1,الرياض,الرياض,الريان,دور,سكني,95,55051.81,285.31
2026,1,الرياض,السر,مخطط الفيضة القديم,محل,تجاري,2,0,0
2026,1,الرياض,نفى,السعادة,شقة,سكني,5,13702,73.33
2026,1,الرياض,الرياض,السويدي,استديو,سكني,64,18305.26,684.24
2026,1,الرياض,الرياض,الحزم,شقة,سكني,1103,21725.52,178.34
2026,1,الرياض,الحريق - الحريق,وسط المدينة,شقة,سكني,1,18000,150
2026,1,الرياض,شقراء,الديرة,شقة,سكني,5,7166.66,101.66
2026,1,الرياض,الحصاة,الياسمين,شقة,سكني,1,18000,180
2026,1,الرياض,الرياض,الفلاح,استديو,سكني,64,26797.95,521.31
2026,1,الرياض,المزاحمية,العليا,محل,تجاري,15,0,0
2026,1,الرياض,حريملاء,الروضة,شقة,سكني,5,15980,148.98
2026,1,الرياض,حوطه سدير,أم عنيق,دور,سكني,3,10000,53.88
2026,1,الرياض,الرياض,خشم العان,شقة,سكني,47,22458.62,128.56
2026,1,الرياض,وادي الدواسر - الناصريه,الناصريه,شقة,سكني,1,12000,80
2026,1,الرياض,المجمعة,البصيرة,استديو,سكني,1,15000,300
2026,1,الرياض,ساجر,الورود,محل,تجاري,1,0,0
2026,1,الرياض,الأرطاوية,الفيحاء,شقة,سكني,5,16200,104.4
2026,1,الرياض,الرياض,البطحاء,محل,تجاري,44,0,0
2026,1,الرياض,الخرج,الورود,دوبلاكس,سكني,8,23208.33,92.22
2026,1,الرياض,المجمعة,الروضة,استديو,سكني,2,12000,200
2026,1,الرياض,الرياض,السدرة,دور,سكني,1,17500,116.66
2026,1,الرياض,القصب,العزيزية,شقة,سكني,3,7000,65.27
2026,1,الرياض,الرياض,الناصرية,فيلا,سكني,5,61750,302.65
2026,1,الرياض,الرياض,عرقة,استديو,سكني,29,24920.6,457.82
2026,1,الرياض,مرات,اليمامة,شقة,سكني,2,16500,153.75
2026,1,الرياض,الرياض,اليرموك,فيلا,سكني,92,70638.55,209.29
2026,1,الرياض,عفيف,القادسية,دور,سكني,5,10500,36.37
2026,1,الرياض,عفيف,ام سرحه,استديو,سكني,1,5420,246.36
2026,1,الرياض,عفيف,الروضة,شقة,سكني,34,11768.18,88.8
2026,1,الرياض,حريملاء,الديرة,دور,سكني,1,9600,96
2026,1,الرياض,الرياض,الفاروق,مكتب,تجاري,29,0,0
2026,1,الرياض,الرياض,شبرا,استديو,سكني,200,19759.82,920.4
2026,1,الرياض,حوطه سدير,الشبيلية2,شقة,سكني,17,12576.92,100.18
2026,1,الرياض,الرياض,المصفاة,معرض تجاري,تجاري,3,0,0
2026,1,الرياض,مزارع السعيره والاوسط,منطقة مفتوحة تابعة لبلدية الحائر,دور,سكني,2,22500,56.25
2026,1,الرياض,ثادق,حي مخطط تنظيم الاراضي الحكوميه الواقعه شرق المخطط المعتمد 152 ببلده رغبه,شقة,سكني,1,18000,72
2026,1,الرياض,الرياض,الرمال,محل,تجاري,523,0,0
2026,1,الرياض,مزارع الحماده,مشاش القصب,شقة,سكني,3,8500,56.78
2026,1,الرياض,حوطه سدير,القادسية,شقة,سكني,28,13369.9,112
2026,1,الرياض,الدوادمي - البجادية,مركز الشرارة,دور,سكني,1,15000,75
2026,1,الرياض,القويعية - الرويضة,النسيم,شقة,سكني,3,11833.33,68.13
2026,1,الرياض,الحريق - الحريق,العقبانى,محل,تجاري,1,0,0
2026,1,الرياض,شقراء,الشفاء - القارة,دور,سكني,24,13666.66,87.2
2026,1,الرياض,الدوادمي,السنبلة,دور,سكني,30,13996,56.32
2026,1,الرياض,المجمعة,الملك عبدالله,مكتب,تجاري,5,0,0
2026,1,الرياض,المزاحمية,الجامعة,دور,سكني,9,31377.77,115.05
2026,1,الرياض,الرياض,الصناعية,شقة,سكني,260,18045.62,200.92
2026,1,الرياض,مشروع مخطط استراحات,مشروع مخطط استراحات,محل,تجاري,1,0,0
